IdSucursal;NroRemito;ItemRemito;IDCodProd;Cantidad;UnidadMedida
5;27435;1;65;1;C/U
5;27435;2;75;1;C/U
5;27436;1;180;2;C/U
5;27437;1;180;3;C/U
5;27438;1;75;2;C/U
5;27438;2;65;2;C/U
5;27439;1;65;2;C/U
5;27440;1;110;1;C/U
5;27441;1;65;1;C/U
5;27441;2;45FKA;1;C/U
5;27442;1;65;2;C/U
5;27442;2;75;1;C/U
5;27443;1;Q750;1;C/U
5;27444;1;110;4;C/U
5;27445;1;65;1;C/U
5;27446;1;75;1;C/U
5;27447;1;75;1;C/U
5;27447;2;45CRV;1;C/U
5;27448;1;45FKA;1;C/U
5;27449;1;180;2;C/U
5;27450;1;65;4;C/U
5;27451;1;180;3;C/U
5;27452;1;180;2;C/U
5;27453;1;180;4;C/U
5;27454;1;180;2;C/U
5;27455;1;65;2;C/U
5;27455;2;75;1;C/U
5;27456;1;180;1;C/U
5;27457;1;75;2;C/U
5;27458;1;180;2;C/U
5;27458;2;65;1;C/U
5;27459;1;N24;2;C/U
5;27459;2;75;6;C/U
5;27459;3;1004X4;2;C/U
5;27459;4;110;4;C/U
5;27459;5;180;3;C/U
5;27459;6;45FKA;1;C/U
5;27459;7;ON45;1;C/U
5;27460;1;65;1;C/U
5;27460;2;75;1;C/U
5;27461;1;180;4;C/U
5;27462;1;100SP;1;C/U
5;27463;1;75;1;C/U
5;27464;1;180I;4;C/U
5;27465;1;110;2;C/U
5;27466;1;110;50;C/U
5;27467;1;65;10;C/U
5;27467;2;75;5;C/U
5;27467;3;110;5;C/U
5;27467;4;180;6;C/U
5;27468;1;NP7AB;4;C/U
5;27469;1;180;7;C/U
5;27470;1;45FKA;10;C/U
5;27470;2;ON65;8;C/U
5;27470;3;65;40;C/U
5;27470;4;ON75;5;C/U
5;27470;5;75;40;C/U
5;27470;6;90;4;C/U
5;27470;7;110;6;C/U
5;27470;8;1004X4;4;C/U
5;27470;9;100SP;4;C/U
5;27470;10;180;6;C/U
5;27471;1;45FKA;4;C/U
5;27471;2;65;4;C/U
5;27472;1;180;14;C/U
5;27473;1;180;4;C/U
5;27474;1;180;2;C/U
5;27475;1;110;4;C/U
5;27477;1;110;1;C/U
5;27478;1;65;1;C/U
5;27478;2;75;1;C/U
5;27479;1;100SP;1;C/U
5;27482;1;110;1;C/U
5;27484;1;75;1;C/U
5;27485;1;Q750;2;C/U
5;27488;1;100SP;1;C/U
5;27489;1;65;1;C/U
5;27490;1;75;1;C/U
5;27490;2;100SP;1;C/U
5;27492;1;100SP;1;C/U
5;27493;1;75;3;C/U
5;27496;1;1004X4;1;C/U
5;27497;1;65;1;C/U
5;27501;1;90;2;C/U
5;27501;2;65;4;C/U
5;27502;1;180;2;C/U
5;27503;1;180;4;C/U
5;27504;1;75;2;C/U
5;27505;1;65;6;C/U
5;27506;1;180;2;C/U
5;27507;1;65;5;C/U
5;27507;2;75;1;C/U
5;27508;1;75;5;C/U
5;27508;2;65;2;C/U
5;27508;3;110;1;C/U
5;27509;1;110;4;C/U
5;27510;1;180;6;C/U
5;27511;1;180;4;C/U
5;27512;1;75;1;C/U
5;27512;2;65;4;C/U
5;27513;1;65;4;C/U
5;27514;1;180;2;C/U
5;27515;1;75;3;C/U
5;27518;1;65;4;C/U
5;27519;1;180;2;C/U
5;27520;1;180;6;C/U
5;27522;1;180;1;C/U
5;27522;2;90;1;C/U
5;27523;1;1004X4;1;C/U
5;27524;1;180;4;C/U
5;27551;1;75;1;C/U
5;27552;1;1004X4;2;C/U
5;27554;1;45FKA;1;C/U
5;27554;2;65;1;C/U
5;27561;1;75;2;C/U
5;27562;1;75;2;C/U
5;27563;1;Q660;1;C/U
5;27563;2;Q750;1;C/U
5;27564;1;Q660;1;C/U
5;27565;1;75;2;C/U
5;27567;1;65;1;C/U
5;27567;2;75;1;C/U
5;27568;1;65;1;C/U
5;27568;2;45FKA;1;C/U
5;27568;3;75;8;C/U
5;27570;1;110;2;C/U
5;27571;1;Q660;1;C/U
5;27571;2;Q750;1;C/U
5;27576;1;110;1;C/U
5;27577;1;65;2;C/U
5;27577;2;75;2;C/U
5;27578;1;65;1;C/U
5;27579;1;65;5;C/U
5;27579;2;75;10;C/U
5;27579;3;110;5;C/U
5;27579;4;180;7;C/U
5;27581;1;65;5;C/U
5;27582;1;75;5;C/U
5;27582;2;110;5;C/U
5;27583;1;180;6;C/U
5;27584;1;180;12;C/U
5;27585;1;180;2;C/U
5;27586;1;180;1;C/U
5;27587;1;110;2;C/U
5;27588;1;110;1;C/U
5;27589;1;NP9-AB;4;C/U
5;27590;1;180;2;C/U
5;27591;1;65;1;C/U
5;27591;2;75;3;C/U
5;27592;1;180;4;C/U
5;27593;1;65;6;C/U
5;27594;1;180;7;C/U
5;27594;2;110;5;C/U
5;27594;3;100SP;3;C/U
5;27594;4;1004X4;3;C/U
5;27594;5;1004X4;1;C/U
5;27595;1;110;4;C/U
5;27596;1;110;1;C/U
5;27596;2;180;1;C/U
5;27597;1;65;4;C/U
5;27597;2;45FKA;4;C/U
5;27598;1;65;1;C/U
5;27599;1;180;1;C/U
5;27600;1;75;1;C/U
5;27601;1;NP9-AB;4;C/U
5;27602;1;90;1;C/U
5;27602;2;65;2;C/U
5;27602;3;75;1;C/U
5;27603;1;180;6;C/U
5;27603;2;180I;6;C/U
5;27604;1;180;10;C/U
5;27605;1;180;6;C/U
5;27606;1;110;3;C/U
5;27606;2;180;2;C/U
5;27607;1;65;10;C/U
5;27607;2;75;10;C/U
5;27607;3;180;5;C/U
5;27608;1;90;1;C/U
5;27609;1;110;1;C/U
5;27610;1;180;4;C/U
5;27610;2;110;2;C/U
5;27610;3;1004X4;1;C/U
5;27610;4;100SP;1;C/U
5;27611;1;Q660;1;C/U
5;27612;1;180;1;C/U
5;27613;1;BID;15;C/U
5;27614;1;45FKA;1;C/U
5;27614;2;65;2;C/U
5;27614;3;75;2;C/U
5;27615;1;180;1;C/U
5;27616;1;110;1;C/U
5;27617;1;65;10;C/U
5;27617;2;75;10;C/U
5;27617;3;110;5;C/U
5;27617;4;180;5;C/U
5;27619;1;100SP;1;C/U
5;27620;1;110;2;C/U
5;27621;1;110;2;C/U
5;27622;1;20;3;C/U
5;27623;1;180;14;C/U
5;27624;1;180;4;C/U
5;27625;1;180;2;C/U
5;27626;1;110;6;C/U
5;27626;2;180;12;C/U
5;27626;3;75;8;C/U
5;27626;4;65;6;C/U
5;27626;5;90;6;C/U
5;27627;1;180;4;C/U
5;27628;1;180;2;C/U
5;27629;1;180;1;C/U
5;27629;2;110;1;C/U
5;27630;1;75;10;C/U
5;27630;2;45FIT;1;C/U
5;27630;3;1004X4;3;C/U
5;27630;4;1004X4IZQ;2;C/U
5;27631;1;45FKA;1;C/U
5;27631;2;65;7;C/U
5;27631;3;75;2;C/U
5;27632;1;180;12;C/U
5;27633;1;180;6;C/U
5;27634;1;65;1;C/U
5;27635;1;45FKA;1;C/U
5;27635;2;75;1;C/U
5;27636;1;100SP;2;C/U
5;27636;2;110;5;C/U
5;27637;1;45FKA;1;C/U
5;27637;2;65;1;C/U
5;27637;3;75;1;C/U
5;27638;1;180;4;C/U
5;27638;2;45FKA;1;C/U
5;27638;3;65;2;C/U
5;27638;4;1004X4;1;C/U
5;27638;5;110;1;C/U
5;27639;1;45FKA;5;C/U
5;27639;2;65;5;C/U
5;27640;1;110;2;C/U
5;27640;2;75;1;C/U
5;27641;1;180;6;C/U
5;27642;1;180;2;C/U
5;27643;1;45FKA;5;C/U
5;27643;2;65;5;C/U
5;27643;3;75;10;C/U
5;27643;4;110;5;C/U
5;27643;5;180;10;C/U
5;27644;1;110;2;C/U
5;27645;1;20;3;C/U
5;27646;1;45FKA;14;C/U
5;27646;2;ON65;10;C/U
5;27646;3;65;40;C/U
5;27646;4;ON75;8;C/U
5;27646;5;75;40;C/U
5;27646;6;90;4;C/U
5;27646;7;110;6;C/U
5;27646;8;1004X4;4;C/U
5;27646;9;100SP;4;C/U
5;27646;10;180;6;C/U
5;27647;1;75;5;C/U
5;27647;2;110;5;C/U
5;27648;1;180;6;C/U
5;27649;1;180;10;C/U
5;27650;1;65;1;C/U
5;27652;1;180;6;C/U
5;27653;1;180;6;C/U
5;27654;1;65;3;C/U
5;27655;1;65;5;C/U
5;27656;1;180;2;C/U
5;27656;2;110;1;C/U
5;27657;1;180;2;C/U
5;27659;1;110;1;C/U
5;27660;1;65;5;C/U
5;27660;2;75;5;C/U
5;27660;3;45FKA;3;C/U
5;27661;1;110;2;C/U
5;27661;2;100SP;1;C/U
5;27661;3;65;3;C/U
5;27662;1;180;2;C/U
5;27663;1;180;2;C/U
5;27665;1;75;4;C/U
5;27665;2;110;2;C/U
5;27666;1;75;3;C/U
5;27669;1;110;4;C/U
5;27669;2;75;4;C/U
5;27669;3;65;2;C/U
5;27670;1;180;1;C/U
5;27670;2;75;1;C/U
5;27671;1;180;6;C/U
5;27673;1;75;4;C/U
5;27673;2;100SP;4;C/U
5;27674;1;65;2;C/U
5;27674;2;75;5;C/U
5;27675;1;100SP;2;C/U
5;27676;1;75;1;C/U
5;27677;1;100SP;4;C/U
5;27677;2;90;2;C/U
5;27677;3;75;2;C/U
5;27680;1;180;6;C/U
5;27681;1;110;4;C/U
5;27681;2;180;1;C/U
5;27682;1;180;2;C/U
5;27685;1;180;6;C/U
5;27686;1;1004X4;1;C/U
5;27687;1;180;1;C/U
5;27687;2;75;1;C/U
5;27688;1;180;2;C/U
5;27689;1;180;6;C/U
5;27690;1;110;4;C/U
5;27690;2;65;4;C/U
5;27692;1;75;1;C/U
5;27693;1;65;3;C/U
5;27693;2;75;1;C/U
5;27693;3;45FKA;1;C/U
5;27695;1;65;6;C/U
5;27695;2;75;2;C/U
5;27696;1;180;6;C/U
5;27703;1;65;1;C/U
5;27742;1;Q750;1;C/U
5;27742;2;BOR;4;C/U
5;27751;1;CON;21853;KG
5;27751;2;CON;5618;KG
5;27753;1;CON;13763;KG
5;27756;1;PLOMOC;11122;KG
5;27761;1;CON;24599;KG
5;27762;1;CON;25076;KG
5;27763;1;CON;23256;KG
5;27766;1;RES;28402;C/U
5;27767;1;RES;28442;C/U
5;27769;1;CON;20010;KG
5;27770;1;CON;20590;KG
5;27770;2;CON;3806;KG
5;27770;3;CON;2583;KG
5;27771;1;CON;12000;KG
5;27772;1;CON;18247;KG
5;27772;2;CON;9892;KG
5;27773;1;CON;13961;KG
5;27773;2;CON;13881;KG
5;27774;1;CON;22464;KG
5;27774;2;CON;6592;KG
5;27775;1;CON;16564;KG
5;27778;1;CON;22333;KG
5;27778;2;CON;4889;KG
5;27779;1;CON;20230;KG
5;27779;2;CON;8092;KG
5;27781;1;CON;22633;KG
5;27782;1;CON;28942;KG
5;27784;1;CON;28882;KG
5;27786;1;CON;16024;KG
5;27786;2;CON;14141;KG
5;27787;1;CON;18627;KG
5;27787;2;CON;10195;KG
5;27788;1;CON;10255;KG
5;27789;1;CON;18727;KG
5;27790;1;CON;13648;KG
5;27791;1;CON;13662;KG
5;27792;1;CON;3204;KG
5;27793;1;CON;20230;KG
5;27794;1;CON;18527;KG
5;27794;2;CON;10475;KG
5;27795;1;CON;1681;KG
5;27796;1;CON;12207;KG
5;27797;1;CON;10255;KG
5;27797;2;CON;10015;KG
5;27798;1;CON;12822;KG
5;27799;1;CON;4609;KG
5;27799;2;CON;22673;KG
5;27800;1;CON;13682;KG
5;27802;1;75;2;C/U
5;27802;2;110;1;C/U
5;27803;1;110;3;C/U
5;27804;1;180;1;C/U
5;27805;1;110;4;C/U
5;27806;1;65;3;C/U
5;27806;2;75;3;C/U
5;27807;1;75;5;C/U
5;27808;1;75;1;C/U
5;27809;1;180;2;C/U
5;27811;1;110;4;C/U
5;27813;1;110;3;C/U
5;27813;2;45FKA;1;C/U
5;27814;1;45FKA;1;C/U
5;27814;2;65;1;C/U
5;27814;3;75;1;C/U
5;27815;1;65;4;C/U
5;27816;1;110;4;C/U
5;27816;2;65;1;C/U
5;27817;1;75;4;C/U
5;27818;1;110;2;C/U
5;27819;1;180;1;C/U
5;27819;2;110;4;C/U
5;27820;1;180;2;C/U
5;27821;1;1004X4;2;C/U
5;27821;2;65;1;C/U
5;27821;3;90;1;C/U
5;27822;1;75;1;C/U
5;27823;1;75;3;C/U
5;27823;2;65;2;C/U
5;27823;3;45FKA;1;C/U
5;27824;1;110;1;C/U
5;27825;1;75;3;C/U
5;27826;1;75;1;C/U
5;27827;1;110;2;C/U
5;27827;2;1004X4;1;C/U
5;27827;3;75;3;C/U
5;27827;4;65;3;C/U
5;27828;1;75;1;C/U
5;27828;2;90;1;C/U
5;27828;3;110;1;C/U
5;27829;1;110;2;C/U
5;27832;1;75;3;C/U
5;27832;2;65;2;C/U
5;27833;1;180;1;C/U
5;27833;2;110;3;C/U
5;27833;3;75;1;C/U
5;27834;1;180;2;C/U
5;27834;2;75;1;C/U
5;27835;1;110;2;C/U
5;27836;1;75;1;C/U
5;27836;2;65;1;C/U
5;27837;1;180;1;C/U
5;27837;2;110;1;C/U
5;27838;1;75;1;C/U
5;27839;1;110;2;C/U
5;27840;1;75;4;C/U
5;27841;1;180;2;C/U
5;27841;2;90;1;C/U
5;27841;3;75;2;C/U
5;27842;1;110;2;C/U
5;27842;2;1004X4;2;C/U
5;27842;3;75;4;C/U
5;27843;1;110;2;C/U
5;27843;2;75;1;C/U
5;27843;3;65;1;C/U
5;27844;1;110;2;C/U
5;27845;1;110;2;C/U
5;27845;2;180;1;C/U
5;27846;1;110;4;C/U
5;27848;1;180;4;C/U
5;27848;2;110;3;C/U
5;27848;3;75;1;C/U
5;27848;4;65;1;C/U
5;27851;1;75;1;C/U
5;27851;2;110;2;C/U
5;27852;1;65;5;C/U
5;27852;2;75;10;C/U
5;27852;3;100SP;2;C/U
5;27852;4;110;5;C/U
5;27852;5;45CRV;1;C/U
5;27853;1;180;10;C/U
5;27854;1;110;1;C/U
5;27855;1;180;20;C/U
5;27855;2;1004X4;6;C/U
5;27855;3;45CRV;2;C/U
5;27856;1;180;8;C/U
5;27857;1;65;2;C/U
5;27858;1;180;10;C/U
5;27859;1;180;14;C/U
5;27860;1;180;4;C/U
5;27861;1;180;2;C/U
5;27862;1;180;8;C/U
5;27863;1;65;2;C/U
5;27864;1;180;6;C/U
5;27865;1;180;8;C/U
5;27866;1;110;6;C/U
5;27867;1;110;2;C/U
5;27868;1;65;5;C/U
5;27868;2;75;3;C/U
5;27868;3;90;2;C/U
5;27868;4;100SP;2;C/U
5;27869;1;45FKA;5;C/U
5;27869;2;65;10;C/U
5;27869;3;75;10;C/U
5;27869;4;110;3;C/U
5;27869;5;180;5;C/U
5;27869;6;100SP;2;C/U
5;27869;7;1004X4;5;C/U
5;27870;1;65;5;C/U
5;27870;2;75;6;C/U
5;27870;3;100SP;2;C/U
5;27871;1;75;1;C/U
5;27872;1;180;8;C/U
5;27873;1;180;6;C/U
5;27874;1;180;7;C/U
5;27875;1;180;6;C/U
5;27875;2;90;4;C/U
5;27875;3;110;1;C/U
5;27875;4;75;2;C/U
5;27875;5;45FKA;4;C/U
5;27875;6;65;11;C/U
5;27876;1;65;5;C/U
5;27876;2;75;5;C/U
5;27876;3;110;7;C/U
5;27876;4;180;5;C/U
5;27877;1;110;2;C/U
5;27878;1;180;2;C/U
5;27879;1;180;10;C/U
5;27880;1;110;30;C/U
5;27880;2;75;5;C/U
5;27881;1;180;14;C/U
5;27882;1;180;4;C/U
5;27883;1;180;2;C/U
5;27884;1;180;15;C/U
5;27885;1;180;2;C/U
5;27886;1;180;4;C/U
5;27887;1;180;12;C/U
5;27888;1;180;6;C/U
5;27888;2;Q660;1;C/U
5;27889;1;180;6;C/U
5;27889;2;Q750;1;C/U
5;27890;1;110;2;C/U
5;27891;1;75;10;C/U
5;27891;2;110;5;C/U
5;27891;3;180;5;C/U
5;27892;1;110;2;C/U
5;27893;1;180;2;C/U
5;27894;1;180;2;C/U
5;27895;1;180;8;C/U
5;27896;1;180;2;C/U
5;27897;1;180;20;C/U
5;27898;1;45FKA;11;C/U
5;27898;2;ON65;10;C/U
5;27898;3;65;40;C/U
5;27898;4;ON75;10;C/U
5;27898;5;75;40;C/U
5;27898;6;90;5;C/U
5;27898;7;110;8;C/U
5;27898;8;1004X4;4;C/U
5;27898;9;100SP;5;C/U
5;27898;10;180;10;C/U
5;27899;1;110;3;C/U
5;27899;2;180;2;C/U
5;27900;1;180;2;C/U
5;27901;1;110;4;C/U
5;27902;1;65;1;C/U
5;27902;2;75;1;C/U
5;27903;1;75;1;C/U
5;27904;1;110;1;C/U
5;27904;2;75;1;C/U
5;27905;1;65;1;C/U
5;27906;1;65;1;C/U
5;27908;1;65;1;C/U
5;27909;1;75;1;C/U
5;27909;2;ON75;1;C/U
5;27911;1;110;4;C/U
5;27912;1;110;1;C/U
5;27913;1;65;2;C/U
5;27913;2;75;1;C/U
5;27914;1;Q660;1;C/U
5;27916;1;75;1;C/U
5;27917;1;65;4;C/U
5;27918;1;110;2;C/U
5;27919;1;YTX7;1;C/U
5;27920;1;65;4;C/U
5;27921;1;110;2;C/U
5;27923;1;45FKA;1;C/U
5;27924;1;75;2;C/U
5;27925;1;100SP;1;C/U
5;27926;1;180;2;C/U
5;27927;1;110;2;C/U
5;27928;1;65;2;C/U
5;27928;2;100SP;1;C/U
5;27929;1;75;1;C/U
5;27930;1;75;3;C/U
5;27932;1;45FIT;1;C/U
5;27935;1;110;1;C/U
5;27937;1;180;2;C/U
5;27938;1;65;1;C/U
5;27938;2;75;1;C/U
5;27939;1;75;2;C/U
5;27940;1;110;2;C/U
5;27941;1;65;2;C/U
5;27942;1;75;1;C/U
5;27943;1;75;1;C/U
5;27945;1;ON65;1;C/U
5;27947;1;45FKA;1;C/U
5;27948;1;110;1;C/U
5;27949;1;180;1;C/U
5;27950;1;65;1;C/U
5;27951;1;180;2;C/U
5;27951;2;65;1;C/U
5;27952;1;180;8;C/U
5;27953;1;180;10;C/U
5;27954;1;65;2;C/U
5;27955;1;65;1;C/U
5;27955;2;75;1;C/U
5;27956;1;180;8;C/U
5;27957;1;240;6;C/U
5;27958;1;180;4;C/U
5;27958;2;110;4;C/U
5;27958;3;75;2;C/U
5;27958;4;100SP;1;C/U
5;27959;1;75;2;C/U
5;27960;1;180;2;C/U
5;27961;1;65;15;C/U
5;27961;2;75;25;C/U
5;27961;3;110;5;C/U
5;27961;4;180;5;C/U
5;27962;1;180;2;C/U
5;27963;1;180;2;C/U
5;27964;1;180;4;C/U
5;27965;1;180;4;C/U
5;27966;1;180;2;C/U
5;27967;1;110;2;C/U
5;27968;1;75;1;C/U
5;27968;2;45FIT;1;C/U
5;27969;1;110;6;C/U
5;27969;2;100SP;2;C/U
5;27971;1;180;4;C/U
5;27972;1;100SP;1;C/U
5;27973;1;180I;2;C/U
5;27974;1;65;5;C/U
5;27974;2;75;10;C/U
5;27974;3;100SP;5;C/U
5;27974;4;110;10;C/U
5;27975;1;75;4;C/U
5;27976;1;180;1;C/U
5;27977;1;180I;2;C/U
5;27978;1;180;1;C/U
5;27979;1;75;1;C/U
5;27980;1;180;20;C/U
5;27981;1;180;2;C/U
5;27981;2;100SP;1;C/U
5;27981;3;1004X4;1;C/U
5;27982;1;110;6;C/U
5;27983;1;180I;4;C/U
5;27984;1;75;1;C/U
5;27984;2;65;1;C/U
5;27984;3;180;2;C/U
5;27985;1;110;4;C/U
5;27986;1;45FKA;3;C/U
5;27986;2;65;5;C/U
5;27986;3;1004X4;3;C/U
5;27986;4;180;5;C/U
5;27987;1;180;2;C/U
5;27988;1;65;5;C/U
5;27989;1;110;1;C/U
5;27989;2;100SP;1;C/U
5;27989;3;180;1;C/U
5;27990;1;180;9;C/U
5;27990;2;90;2;C/U
5;27990;3;110;3;C/U
5;27990;4;100SP;5;C/U
5;27990;5;Q660;2;C/U
5;27990;6;65;6;C/U
5;27990;7;75;7;C/U
5;27991;1;110;1;C/U
5;27992;1;110;2;C/U
5;27993;1;75;2;C/U
5;27994;1;75;2;C/U
5;27995;1;110;2;C/U
5;27996;1;45CRV;1;C/U
5;27996;2;100SP;1;C/U
5;27996;3;1004X4;1;C/U
5;27997;1;110;2;C/U
5;27997;2;100SP;2;C/U
5;27997;3;90;2;C/U
5;27997;4;65;3;C/U
5;27997;5;75;3;C/U
5;27998;1;180;3;C/U
5;27998;2;110;3;C/U
5;27999;1;45FKA;12;C/U
5;27999;2;ON65;12;C/U
5;27999;3;65;35;C/U
5;27999;4;ON75;12;C/U
5;27999;5;75;35;C/U
5;27999;6;90;6;C/U
5;27999;7;110;10;C/U
5;27999;8;1004X4;6;C/U
5;27999;9;100SP;6;C/U
5;27999;10;180;8;C/U
5;28000;1;75;10;C/U
5;28000;2;110;5;C/U
5;28001;1;75;1;C/U
5;28002;1;75;1;C/U
5;28003;1;65;1;C/U
5;28003;2;75;1;C/U
5;28016;1;65;1;C/U
5;28017;1;Q660;1;C/U
5;28018;1;180;1;C/U
5;28020;1;75;1;C/U
5;28022;1;65;2;C/U
5;28022;2;75;2;C/U
5;28022;3;45FKA;1;C/U
5;28024;1;75;1;C/U
5;28025;1;65;1;C/U
5;28026;1;110;1;C/U
5;28026;2;110;1;C/U
5;28029;1;65;1;C/U
5;28030;1;75;1;C/U
5;28031;1;100SP;3;C/U
5;28033;1;75;1;C/U
5;28034;1;65;1;C/U
5;28039;1;65;1;C/U
5;28042;1;110;1;C/U
5;28043;1;65;2;C/U
5;28044;1;100SP;1;C/U
5;28045;1;65;1;C/U
5;28045;2;75;1;C/U
5;28046;1;65;1;C/U
5;28047;1;65;1;C/U
5;28047;2;75;1;C/U
5;28049;1;75;1;C/U
5;28051;1;65;3;C/U
5;28051;2;45FKA;3;C/U
5;28051;3;75;1;C/U
5;28052;1;180;5;C/U
5;28053;1;65;2;C/U
5;28054;1;65;1;C/U
5;28056;1;180I;4;C/U
5;28057;1;110;1;C/U
5;28058;1;65;10;C/U
5;28058;2;110;10;C/U
5;28058;3;180;5;C/U
5;28059;1;180;14;C/U
5;28060;1;180;4;C/U
5;28061;1;180;2;C/U
5;28062;1;65;2;C/U
5;28062;2;75;2;C/U
5;28063;1;180;2;C/U
5;28064;1;180;10;C/U
5;28065;1;180;2;C/U
5;28066;1;65;1;C/U
5;28067;1;65;1;C/U
5;28068;1;180;2;C/U
5;28069;1;75;1;C/U
5;28070;1;180;10;C/U
5;28071;1;180;8;C/U
5;28071;2;180I;2;C/U
5;28071;3;240;4;C/U
5;28072;1;180;20;C/U
5;28073;1;110;1;C/U
5;28074;1;180;2;C/U
5;28076;1;90;1;C/U
5;28076;2;180;5;C/U
5;28076;3;75;2;C/U
5;28076;4;65;8;C/U
5;28076;5;110;1;C/U
5;28077;1;65;1;C/U
5;28077;2;75;1;C/U
5;28078;1;180;2;C/U
5;28078;2;110;3;C/U
5;28078;3;90;1;C/U
5;28078;4;ON45;1;C/U
5;28078;5;ON65;2;C/U
5;28078;6;ON75;2;C/U
5;28079;1;110;50;C/U
5;28079;2;180;10;C/U
5;28079;3;75;5;C/U
5;28080;1;45CRV;1;C/U
5;28081;1;ON65;1;C/U
5;28081;2;ON75;1;C/U
5;28082;1;180;6;C/U
5;28083;1;75;2;C/U
5;28084;1;180;4;C/U
5;28085;1;180;10;C/U
5;28086;1;110;2;C/U
5;28087;1;65;1;C/U
5;28087;2;75;1;C/U
5;28088;1;65;1;C/U
5;28089;1;75;4;C/U
5;28089;2;65;1;C/U
5;28090;1;45FKA;5;C/U
5;28090;2;65;10;C/U
5;28090;3;110;10;C/U
5;28090;4;100SP;3;C/U
5;28090;5;180;10;C/U
5;28091;1;75;4;C/U
5;28100;1;90;1;C/U
5;28101;1;180;14;C/U
5;28102;1;180;4;C/U
5;28103;1;180;2;C/U
5;28105;1;65;3;C/U
5;28105;2;45FKA;1;C/U
5;28106;1;180;2;C/U
5;28107;1;45CRV;2;C/U
5;28107;2;45FIT;1;C/U
5;28108;1;180;2;C/U
5;28111;1;180;14;C/U
5;28112;1;180;4;C/U
5;28113;1;180;2;C/U
5;28114;1;BT 24/240;1;C/U
5;28115;1;180;5;C/U
5;28115;2;110;1;C/U
5;28115;3;100SP;1;C/U
5;28115;4;90;1;C/U
5;28115;5;65;6;C/U
5;28115;6;75;2;C/U
5;28115;7;45FKA;1;C/U
5;28116;1;65I;1;C/U
5;28117;1;75;1;C/U
5;28117;2;180;1;C/U
5;28118;1;110;2;C/U
5;28119;1;65;10;C/U
5;28119;2;75;10;C/U
5;28119;3;1004X4;3;C/U
5;28119;4;110;10;C/U
5;28119;5;180;7;C/U
5;28119;6;240;1;C/U
5;28120;1;110;3;C/U
5;28120;2;180;4;C/U
5;28120;3;75;1;C/U
5;28120;4;65;1;C/U
5;28121;1;75;12;C/U
5;28122;1;180;7;C/U
5;28123;1;180;2;C/U
5;28124;1;180;1;C/U
5;28125;1;180;4;C/U
5;28126;1;65;2;C/U
5;28126;2;45FKA;1;C/U
5;28127;1;180;2;C/U
5;28130;1;180;10;C/U
5;28131;1;6350;8;C/U
5;28132;1;180;14;C/U
5;28133;1;180;4;C/U
5;28134;1;180;2;C/U
5;28135;1;180;20;C/U
5;28136;1;65;1;C/U
5;28137;1;65;4;C/U
5;28137;2;75;1;C/U
5;28138;1;180;10;C/U
5;28139;1;180;2;C/U
5;28140;1;180;6;C/U
5;28141;1;110;2;C/U
5;28141;2;180;2;C/U
5;28142;1;45FKA;5;C/U
5;28142;2;65;10;C/U
5;28142;3;180;2;C/U
5;28143;1;110;2;C/U
5;28144;1;Q550;1;C/U
5;28145;1;65;4;C/U
5;28146;1;180;14;C/U
5;28147;1;180;4;C/U
5;28148;1;180;2;C/U
5;28149;1;180;5;C/U
5;28150;1;M12X55T;850;C/U
5;28151;1;110;2;C/U
5;28152;1;65;2;C/U
5;28152;2;45FKA;1;C/U
5;28153;1;ON65;2;C/U
5;28154;1;Q750;1;C/U
5;28155;1;1004X4;1;C/U
5;28156;1;65;1;C/U
5;28156;2;75;1;C/U
5;28157;1;45FIT;1;C/U
5;28158;1;65;1;C/U
5;28159;1;45FKA;1;C/U
5;28160;1;65;2;C/U
5;28160;2;75;1;C/U
5;28161;1;75;1;C/U
5;28162;1;45FKA;1;C/U
5;28163;1;180;1;C/U
5;28163;2;110;2;C/U
5;28163;3;75;1;C/U
5;28163;4;65;1;C/U
5;28166;1;65;3;C/U
5;28166;2;45FKA;1;C/U
5;28167;1;75;1;C/U
5;28168;1;75;1;C/U
5;28169;1;75;1;C/U
5;28171;1;45FKA;1;C/U
5;28171;2;65;1;C/U
5;28171;3;75;1;C/U
5;28172;1;45FKA;1;C/U
5;28173;1;75;1;C/U
5;28175;1;65;1;C/U
5;28175;2;110;1;C/U
5;28176;1;45FKA;1;C/U
5;28177;1;75;1;C/U
5;28178;1;100SP;1;C/U
5;28179;1;45FKA;1;C/U
5;28180;1;65;3;C/U
5;28180;2;75;3;C/U
5;28181;1;65;1;C/U
5;28183;1;110;2;C/U
5;28183;2;180;2;C/U
5;28184;1;45FKA;1;C/U
5;28185;1;65;3;C/U
5;28187;1;65;1;C/U
5;28188;1;100SP;1;C/U
5;28189;1;180;2;C/U
5;28190;1;110;2;C/U
5;28191;1;110;2;C/U
5;28191;2;75;1;C/U
5;28192;1;65;2;C/U
5;28193;1;65;1;C/U
5;28194;1;180;2;C/U
5;28195;1;100;1;C/U
5;28196;1;110;2;C/U
5;28196;2;180;1;C/U
5;28197;1;110;2;C/U
5;28198;1;65;2;C/U
5;28200;1;65;1;C/U
5;28201;1;180;2;C/U
5;28202;1;110;4;C/U
5;28203;1;45FKA;8;C/U
5;28203;2;45CRV;1;C/U
5;28203;3;ON65;8;C/U
5;28203;4;65;40;C/U
5;28203;5;ON75;9;C/U
5;28203;6;75;40;C/U
