NroFactura;TipoFactura;FechaFactura;TotalFactura;PorcentajeIVA;SubTotalFactura;TotalIVA;AlicuotaIIBB;ImportePercepIIBB;CodCliente;PorcentajeDesc;ImporteDesc;CodVendedor;FormaPago;UnidadNegocio;Cancelada;IdSucursal;NroRemito;Cae;FechaVC;CondicionVenta;AclaracionFactura
5174;A;2021-01-23 00:00:00;11919.99;21.0;9851.23;2068.76;0.0;0.0;2424;0.0;0.0;300;;;False;;0;71043716679671;2021-02-02 00:00:00;1 - Contado;
5175;A;2021-01-27 00:00:00;171542.91;21.0;141771.0;29771.91;0.0;0.0;547;0.0;0.0;100;;;False;;0;71043854095657;2021-02-06 00:00:00;1 - Contado;
5176;A;2021-01-27 00:00:00;23832.64;21.0;19066.11;4003.88;4.0;762.64;32;25.0;6355.37;200;;;False;;23142;71043857012658;2021-02-06 00:00:00;1 - Contado;
5177;A;2021-01-27 00:00:00;47318.07;21.0;39041.31;8198.68;0.2;78.08;277;20.0;9760.33;200;;;False;;23143;71043857190584;2021-02-06 00:00:00;1 - Contado;
5178;A;2021-01-27 00:00:00;212210.34;21.0;172880.11;36304.82;1.75;3025.4;352;25.0;71086.76;200;;;False;;23144;71043857287491;2021-02-06 00:00:00;1 - Contado;
5179;A;2021-01-27 00:00:00;55560.41;21.0;44448.33;9334.15;4.0;1777.93;2128;25.0;14816.12;300;;;False;;22373;71043857906364;2021-02-06 00:00:00;1 - Contado;
5180;A;2021-01-27 00:00:00;267418.12;21.0;219375.0;46068.75;0.9;1974.37;1229;0.0;0.0;600;;;False;;22443;71043860673958;2021-02-06 00:00:00;1 - Contado;
5181;A;2021-01-27 00:00:00;105076.88;21.0;86840.4;18236.48;0.0;0.0;544;0.0;0.0;300;;;False;;22444;71043881007450;2021-02-06 00:00:00;1 - Contado;
5182;A;2021-01-27 00:00:00;35141.42;21.0;28946.8;6078.83;0.4;115.79;2315;0.0;0.0;300;;;False;;22445;71043881123802;2021-02-06 00:00:00;1 - Contado;
5183;A;2021-01-27 00:00:00;49634.99;21.0;41020.65;8614.34;0.0;0.0;2182;25.0;13673.55;300;;;False;;22446;71043881248619;2021-02-06 00:00:00;1 - Contado;
5184;A;2021-01-28 00:00:00;7904.02;21.0;6526.85;1370.64;0.1;6.53;945;25.0;2175.62;300;;;False;;23091;71043905369182;2021-02-07 00:00:00;1 - Contado;
5185;A;2021-01-28 00:00:00;7917.07;21.0;6526.85;1370.64;0.3;19.58;921;25.0;2175.62;300;;;False;;23090;71043905443221;2021-02-07 00:00:00;1 - Contado;
5186;A;2021-01-29 00:00:00;85251.92;21.0;70456.13;14795.79;0.0;0.0;680;20.0;17614.04;300;;;False;;22374;71053963244533;2021-02-08 00:00:00;1 - Contado;
5187;A;2021-01-29 00:00:00;19543.99;21.0;16152.06;3391.93;0.0;0.0;2393;20.0;4038.02;300;;;False;;22375;71053963501686;2021-02-08 00:00:00;1 - Contado;
5188;A;2021-01-29 00:00:00;183224.98;21.0;151425.6;31799.38;0.0;0.0;2182;25.0;50475.2;300;;;False;;22448;71053963593122;2021-02-08 00:00:00;1 - Contado;
5189;A;2021-01-29 00:00:00;24879.03;21.0;20510.33;4307.17;0.3;61.53;921;25.0;6836.78;300;;;False;;22376;71053989079801;2021-02-08 00:00:00;1 - Contado;
5190;A;2021-02-01 00:00:00;2890959.75;21.0;2387250.0;501322.5;0.1;2387.25;2257;0.0;0.0;600;;;False;;0;71053097691264;2021-02-11 00:00:00;1 - Contado;
5191;A;2021-02-03 00:00:00;20710.73;21.0;16568.58;3479.4;4.0;662.74;102;20.0;4142.15;100;;;False;;22450;71053208644826;2021-02-13 00:00:00;1 - Contado;
5192;A;2021-02-03 00:00:00;8424.0;21.0;6961.98;1462.02;0.0;0.0;2393;20.0;1740.49;300;;;False;;22651;71053209149115;2021-02-13 00:00:00;1 - Contado;
5193;A;2021-02-03 00:00:00;8598.05;21.0;6961.98;1462.02;2.5;174.05;433;20.0;1740.49;100;;;False;;22454;71053210975154;2021-02-13 00:00:00;1 - Contado;
5194;A;2021-02-03 00:00:00;10669.23;21.0;8702.47;1827.52;1.6;139.24;918;0.0;0.0;400;;;False;;22438;71053211267668;2021-02-13 00:00:00;1 - Contado;
5195;A;2021-02-03 00:00:00;106466.33;21.0;86840.4;18236.48;1.6;1389.45;918;0.0;0.0;400;;;False;;22935;71053211580731;2021-02-13 00:00:00;1 - Contado;
5196;A;2021-02-03 00:00:00;2988723.78;21.0;2467980.0;518275.8;0.1;2467.98;2257;0.0;0.0;600;;;False;;0;71053220130452;2021-02-13 00:00:00;1 - Contado;
5197;A;2021-02-04 00:00:00;7169.11;21.0;5804.95;1219.04;2.5;145.12;363;20.0;1451.24;500;;;False;;174254;71053263424839;2021-02-14 00:00:00;1 - Contado;
5198;A;2021-02-04 00:00:00;334326.37;21.0;275392.4;57832.4;0.4;1101.57;345;0.0;0.0;200;;;False;;22652;71053289678480;2021-02-14 00:00:00;1 - Contado;
5199;A;2021-02-05 00:00:00;10529.99;21.0;8702.47;1827.52;0.0;0.0;2427;0.0;0.0;400;;;False;;0;71063322996236;2021-02-15 00:00:00;1 - Contado;
5200;A;2021-02-05 00:00:00;8779.99;21.0;7256.19;1523.8;0.0;0.0;2427;0.0;0.0;400;;;False;;0;71063323080002;2021-02-15 00:00:00;1 - Contado;
5201;A;2021-02-05 00:00:00;35488.78;21.0;28946.8;6078.83;1.6;463.15;1210;0.0;0.0;400;;;False;;22938;71063332567874;2021-02-15 00:00:00;1 - Contado;
5202;A;2021-02-08 00:00:00;7029.79;21.0;5804.95;1219.04;0.1;5.8;661;20.0;1451.24;100;;;False;;22653;71063428862760;2021-02-18 00:00:00;1 - Contado;
5203;A;2021-02-09 00:00:00;8598.05;21.0;6961.98;1462.02;2.5;174.05;542;20.0;1740.49;100;;;False;;22455;71063490611411;2021-02-19 00:00:00;1 - Contado;
5204;A;2021-02-09 00:00:00;105766.0;21.0;87337.74;18340.93;0.1;87.34;816;25.0;29112.59;200;;;False;;23145;71063491488165;2021-02-19 00:00:00;1 - Contado;
5205;A;2021-02-10 00:00:00;36073.27;21.0;29788.0;6255.48;0.1;29.79;2011;0.0;0.0;100;;;False;;0;71063535214096;2021-02-20 00:00:00;1 - Contado;
5206;A;2021-02-10 00:00:00;21938.04;21.0;17411.14;3656.34;5.0;870.56;632;25.0;5803.72;100;;;False;;22655;71063535461026;2021-02-20 00:00:00;1 - Contado;
5207;A;2021-02-11 00:00:00;78175.99;21.0;64608.26;13567.73;0.0;0.0;2206;20.0;16152.06;200;;;False;;0;71063584640019;2021-02-21 00:00:00;1 - Contado;
5208;A;2021-02-11 00:00:00;46931.96;21.0;38786.74;8145.22;0.0;0.0;2206;20.0;9696.69;200;;;False;;0;71063584696633;2021-02-21 00:00:00;1 - Contado;
5209;A;2021-02-11 00:00:00;92651.97;21.0;76571.88;16080.09;0.0;0.0;2206;20.0;19142.97;200;;;False;;0;71063584726752;2021-02-21 00:00:00;1 - Contado;
5210;A;2021-02-11 00:00:00;70977.55;21.0;57893.6;12157.66;1.6;926.3;1210;0.0;0.0;400;;;False;;22657;71063587213372;2021-02-21 00:00:00;1 - Contado;
5211;A;2021-02-11 00:00:00;453485.59;21.0;374472.0;78639.12;0.1;374.47;2011;0.0;0.0;100;;;False;;0;71063609921946;2021-02-21 00:00:00;1 - Contado;
5212;A;2021-02-12 00:00:00;26339.97;21.0;21768.57;4571.4;0.0;0.0;2397;0.0;0.0;400;;;False;;0;71073632707532;2021-02-22 00:00:00;1 - Contado;
5213;A;2021-02-12 00:00:00;13714.21;21.0;10884.29;2285.7;5.0;544.21;632;25.0;3628.1;100;;;False;;22456;71073633739369;2021-02-22 00:00:00;1 - Contado;
5214;A;2021-02-12 00:00:00;167163.19;21.0;137696.2;28916.2;0.4;550.78;345;0.0;0.0;200;;;False;;22661;71073634484974;2021-02-22 00:00:00;1 - Contado;
5215;A;2021-02-12 00:00:00;63191.94;21.0;52224.74;10967.2;0.0;0.0;680;20.0;13056.18;300;;;False;;22662;71073636235135;2021-02-22 00:00:00;1 - Contado;
5216;A;2021-02-17 00:00:00;30083.98;21.0;24862.79;5221.19;0.0;0.0;2393;20.0;6215.7;300;;;False;;22664;71073801930629;2021-02-27 00:00:00;1 - Contado;
5217;A;2021-02-18 00:00:00;39895.6;21.0;32304.13;6783.87;2.5;807.6;2205;20.0;8076.03;200;;;False;;0;71073832276352;2021-02-28 00:00:00;1 - Contado;
5218;A;2021-02-18 00:00:00;9976.87;21.0;8218.18;1725.82;0.4;32.87;277;20.0;2054.54;200;;;False;;23146;71073834111529;2021-02-28 00:00:00;1 - Contado;
5219;A;2021-02-19 00:00:00;138600.64;21.0;114168.57;23975.4;0.4;456.67;2184;20.0;28542.14;400;;;False;;22666;71083882572687;2021-03-01 00:00:00;1 - Contado;
5220;A;2021-02-19 00:00:00;307351.8;21.0;253800.0;53298.0;0.1;253.8;2430;0.0;0.0;600;;;False;;0;71083894560993;2021-03-01 00:00:00;1 - Contado;
5221;A;2021-02-22 00:00:00;18367.93;21.0;15142.56;3179.94;0.3;45.43;921;25.0;5047.52;300;;;False;;22668;71083995865211;2021-03-04 00:00:00;1 - Contado;
5222;A;2021-02-22 00:00:00;334326.37;21.0;275392.4;57832.4;0.4;1101.57;345;0.0;0.0;200;;;False;;22669;71083025975697;2021-03-04 00:00:00;1 - Contado;
5223;A;2021-02-23 00:00:00;88290.87;21.0;72727.24;15272.72;0.4;290.91;2343;20.0;0.0;300;;;False;;22708;71083084380914;2021-03-05 00:00:00;1 - Contado;
5224;A;2021-02-23 00:00:00;47802.72;21.0;38550.58;8095.62;3.0;1156.52;1055;25.0;12850.2;200;;;False;;23098;71083085807125;2021-03-05 00:00:00;1 - Contado;
5225;A;2021-02-23 00:00:00;197450.22;21.0;163182.0;34268.22;0.0;0.0;547;0.0;0.0;100;;;False;;0;71083087010635;2021-03-05 00:00:00;1 - Contado;
5226;A;2021-02-23 00:00:00;90828.57;21.0;73545.4;15444.53;2.5;1838.64;2334;0.0;0.0;100;;;False;;0;71083087931931;2021-03-05 00:00:00;1 - Contado;
5227;A;2021-02-23 00:00:00;36180.39;21.0;29295.86;6152.13;2.5;732.4;2334;0.0;0.0;100;;;False;;0;71083088012882;2021-03-05 00:00:00;1 - Contado;
5228;A;2021-02-23 00:00:00;106359.0;21.0;87900.0;18459.0;0.0;0.0;2364;0.0;0.0;600;;;False;;22709;71083089187459;2021-03-05 00:00:00;1 - Contado;
5229;A;2021-02-24 00:00:00;13246.94;21.0;10938.84;2297.16;0.1;10.94;472;0.0;2734.71;100;;;False;;22711;71083118824785;2021-03-06 00:00:00;1 - Contado;
5230;A;2021-02-24 00:00:00;43876.07;21.0;34822.28;7312.68;5.0;1741.11;632;25.0;11607.43;100;;;False;;22707;71083123655278;2021-03-06 00:00:00;1 - Contado;
5231;A;2021-02-24 00:00:00;14512.38;21.0;11609.9;2438.08;4.0;464.4;130;20.0;2902.48;300;;;False;;174657;71083125698555;2021-03-06 00:00:00;1 - Contado;
5232;A;2021-02-24 00:00:00;7897.49;21.0;6526.85;1370.64;0.0;0.0;2182;25.0;2175.62;300;;;False;;22324;71083125967108;2021-03-06 00:00:00;1 - Contado;
5233;A;2021-02-24 00:00:00;6584.99;21.0;5442.14;1142.85;0.0;0.0;2375;25.0;1814.05;300;;;False;;174658;71083126423221;2021-03-06 00:00:00;1 - Contado;
5234;A;2021-02-24 00:00:00;7023.99;21.0;5804.95;1219.04;0.0;0.0;930;25.0;1451.24;300;;;False;;174665;71083127367844;2021-03-06 00:00:00;1 - Contado;
5235;A;2021-02-24 00:00:00;35119.96;21.0;29024.76;6095.2;0.0;0.0;680;20.0;7256.19;300;;;False;;174664;71083127744649;2021-03-06 00:00:00;1 - Contado;
5236;A;2021-02-24 00:00:00;6590.43;21.0;5442.14;1142.85;0.1;5.44;945;25.0;1814.05;300;;;False;;171860;71083128424499;2021-03-06 00:00:00;1 - Contado;
5237;A;2021-02-24 00:00:00;9345.61;21.0;7704.54;1617.95;0.3;23.11;921;25.0;2568.18;300;;;False;;171867;71083128945904;2021-03-06 00:00:00;1 - Contado;
5238;A;2021-02-24 00:00:00;12240.27;21.0;10090.91;2119.09;0.3;30.27;921;25.0;3363.64;300;;;False;;171878;71083129145357;2021-03-06 00:00:00;1 - Contado;
5239;A;2021-02-24 00:00:00;49758.05;21.0;41020.65;8614.34;0.3;123.06;921;25.0;13673.55;300;;;False;;174613;71083129304536;2021-03-06 00:00:00;1 - Contado;
5240;A;2021-02-24 00:00:00;8451.84;21.0;6961.98;1462.02;0.4;27.85;2315;0.0;1740.49;300;;;False;;22939;71083129791397;2021-03-06 00:00:00;1 - Contado;
5241;A;2021-02-24 00:00:00;141755.02;21.0;115624.0;24281.04;1.6;1849.98;2356;0.0;0.0;1000;;;False;;0;71083130626269;2021-03-06 00:00:00;1 - Contado;
5242;A;2021-02-25 00:00:00;8000.0;21.0;6611.57;1388.43;0.0;0.0;2431;0.0;0.0;400;;;False;;0;71083199071648;2021-03-07 00:00:00;1 - Contado;
5243;A;2021-02-26 00:00:00;18367.93;21.0;15142.56;3179.94;0.3;45.43;921;25.0;5047.52;300;;;False;;22713;71093249130990;2021-03-08 00:00:00;1 - Contado;
5244;A;2021-02-26 00:00:00;21768.58;21.0;17414.86;3657.12;4.0;696.59;247;20.0;4353.71;500;;;False;;22714;71093249822600;2021-03-08 00:00:00;1 - Contado;
5245;A;2021-02-26 00:00:00;86926.36;21.0;71603.26;15036.68;0.4;286.41;611;20.0;17900.82;200;;;False;;227151;71093251435079;2021-03-08 00:00:00;1 - Contado;
5246;A;2021-02-26 00:00:00;78434.43;21.0;64608.26;13567.73;0.4;258.43;611;20.0;16152.06;200;;;False;;22716;71093251632274;2021-03-08 00:00:00;1 - Contado;
5247;A;2021-02-26 00:00:00;8475.93;21.0;6981.82;1466.18;0.4;27.93;345;0.0;1745.45;200;;;False;;23254;71093260691429;2021-03-08 00:00:00;1 - Contado;
5248;A;2021-02-26 00:00:00;14841.55;21.0;11968.99;2513.49;3.0;359.07;1055;25.0;3989.67;200;;;False;;22751;71093260968949;2021-03-08 00:00:00;1 - Contado;
5249;A;2021-02-26 00:00:00;73289.99;21.0;60570.24;12719.75;0.0;0.0;2182;25.0;20190.08;300;;;False;;22717;71093265179219;2021-03-08 00:00:00;1 - Contado;
5250;A;2021-02-26 00:00:00;367758.96;21.0;302931.6;63615.64;0.4;1211.73;345;0.0;0.0;200;;;False;;0;71093413897399;2021-03-08 00:00:00;1 - Contado;
5251;A;2021-03-01 00:00:00;20977.51;21.0;16782.01;3524.22;4.0;671.28;818;25.0;5594.01;400;;;False;;20944;71093416729383;2021-03-11 00:00:00;1 - Contado;
5252;A;2021-03-01 00:00:00;54087.0;21.0;44700.0;9387.0;0.0;0.0;2207;0.0;0.0;1000;;;False;;0;71093441912489;2021-03-11 00:00:00;1 - Contado;
5253;A;2021-03-01 00:00:00;775443.81;21.0;639805.12;134359.08;0.2;1279.61;2432;0.0;0.0;600;;;False;;0;71093442571044;2021-03-11 00:00:00;1 - Contado;
5254;A;2021-03-02 00:00:00;175128.14;21.0;144734.0;30394.14;0.0;0.0;544;0.0;0.0;300;;;False;;22670;71093479748386;2021-03-12 00:00:00;1 - Contado;
5255;A;2021-03-02 00:00:00;386783.35;21.0;319128.18;67016.92;0.2;638.26;2432;0.0;0.0;600;;;False;;0;71093484880646;2021-03-12 00:00:00;1 - Contado;
5256;A;2021-03-02 00:00:00;3942580.61;21.0;3215808.0;675319.68;1.6;51452.93;2193;0.0;0.0;600;;;False;;0;71093489020008;2021-03-12 00:00:00;1 - Contado;
5257;A;2021-03-02 00:00:00;20571.3;21.0;16326.43;3428.55;5.0;816.32;632;25.0;5442.14;100;;;False;;22328;71093490053331;2021-03-12 00:00:00;1 - Contado;
5258;A;2021-03-02 00:00:00;15958.66;21.0;12766.93;2681.06;4.0;510.68;433;20.0;3191.73;100;;;False;;22329;71093490157594;2021-03-12 00:00:00;1 - Contado;
5259;A;2021-03-03 00:00:00;28188.85;21.0;23219.81;4876.16;0.4;92.88;611;20.0;5804.95;200;;;False;;22752;71093550552693;2021-03-13 00:00:00;1 - Contado;
5260;A;2021-03-03 00:00:00;26219.0;21.0;20975.2;4404.79;4.0;839.01;32;25.0;6991.74;200;;;False;;22754;71093550930517;2021-03-13 00:00:00;1 - Contado;
5261;A;2021-03-03 00:00:00;89282.45;21.0;71425.96;14999.45;4.0;2857.04;2128;25.0;23808.66;300;;;False;;22378;71093551453088;2021-03-13 00:00:00;1 - Contado;
5262;A;2021-03-03 00:00:00;14047.98;21.0;11609.9;2438.08;0.0;0.0;2393;20.0;2902.48;300;;;False;;22377;71093551586595;2021-03-13 00:00:00;1 - Contado;
5263;A;2021-03-03 00:00:00;6584.99;21.0;5442.14;1142.85;0.0;0.0;2375;25.0;1814.05;300;;;False;;22379;71093552070165;2021-03-13 00:00:00;1 - Contado;
5264;A;2021-03-03 00:00:00;70977.55;21.0;57893.6;12157.66;1.6;926.3;918;0.0;0.0;400;;;False;;20945;71093552303914;2021-03-13 00:00:00;1 - Contado;
5265;A;2021-03-03 00:00:00;18201.5;21.0;15041.32;3158.68;0.01;1.5;2248;0.0;0.0;600;;;False;;0;71093560298446;2021-03-13 00:00:00;1 - Contado;
5266;A;2021-03-04 00:00:00;24879.03;21.0;20510.33;4307.17;0.3;61.53;921;25.0;6836.78;300;;;False;;22671;71093605661829;2021-03-14 00:00:00;1 - Contado;
5267;A;2021-03-04 00:00:00;7939.63;21.0;6545.45;1374.54;0.3;19.64;921;25.0;2181.82;300;;;False;;22674;71093605738214;2021-03-14 00:00:00;1 - Contado;
5268;A;2021-03-04 00:00:00;4347126.7;21.0;3589700.0;753837.0;0.1;3589.7;2257;0.0;0.0;600;;;False;;0;71093611843820;2021-03-14 00:00:00;1 - Contado;
5269;A;2021-03-04 00:00:00;27980.33;21.0;22206.61;4663.39;5.0;1110.33;2308;0.0;0.0;600;;;False;;23207;71093616406323;2021-03-14 00:00:00;1 - Contado;
5270;A;2021-03-04 00:00:00;38039.5;21.0;30190.08;6339.92;5.0;1509.5;2308;0.0;0.0;600;;;False;;23219;71093616525985;2021-03-14 00:00:00;1 - Contado;
5271;A;2021-03-05 00:00:00;15767.16;21.0;12766.93;2681.06;2.5;319.17;759;20.0;3191.73;400;;;False;;20946;71103674384834;2021-03-15 00:00:00;1 - Contado;
5272;A;2021-03-05 00:00:00;8772.09;21.0;6961.98;1462.02;5.0;348.1;308;20.0;1740.49;400;;;False;;20947;71103675014215;2021-03-15 00:00:00;1 - Contado;
5273;A;2021-03-05 00:00:00;70977.55;21.0;57893.6;12157.66;1.6;926.3;918;0.0;0.0;400;;;False;;20948;71103675154387;2021-03-15 00:00:00;1 - Contado;
5274;A;2021-03-05 00:00:00;1799027.5;21.0;1467396.0;308153.16;1.6;23478.34;2020;0.0;0.0;600;;;False;;23248;71103677570363;2021-03-15 00:00:00;1 - Contado;
5275;A;2021-03-05 00:00:00;307351.8;21.0;253800.0;53298.0;0.1;253.8;2430;0.0;0.0;600;;;False;;0;71103679371231;2021-03-15 00:00:00;1 - Contado;
5276;A;2021-03-05 00:00:00;17144.42;21.0;13966.94;2933.06;1.75;244.42;2271;0.0;0.0;100;;;False;;0;71103702451297;2021-03-15 00:00:00;1 - Contado;
5277;A;2021-03-07 00:00:00;1.21;21.0;1.0;0.21;0.4;0.0;345;0.0;0.0;200;;;False;;0;71103798651349;2021-03-17 00:00:00;1 - Contado;
5278;A;2021-03-07 00:00:00;12.14;21.0;10.0;2.1;0.4;0.04;345;0.0;0.0;200;;;False;;0;71103804499748;2021-03-17 00:00:00;1 - Contado;
5279;A;2021-03-08 00:00:00;478801.2;21.0;392460.0;82416.6;1.0;3924.6;2011;0.0;0.0;100;;;False;;0;71103817791406;2021-03-18 00:00:00;1 - Contado;
5280;A;2021-03-08 00:00:00;7256.19;21.0;5804.95;1219.04;4.0;232.2;130;20.0;1451.24;300;;;False;;22380;71103823510199;2021-03-18 00:00:00;1 - Contado;
5281;A;2021-03-08 00:00:00;12818.95;21.0;10255.16;2153.58;4.0;410.21;387;25.0;3418.39;500;;;False;;171859;71103837429965;2021-03-18 00:00:00;1 - Contado;
5282;A;2021-03-08 00:00:00;39037.65;21.0;31841.48;6686.71;1.6;509.46;1210;0.0;0.0;400;;;False;;22679;71103850989584;2021-03-18 00:00:00;1 - Contado;
5283;A;2021-03-09 00:00:00;78434.43;21.0;64608.26;13567.73;0.4;258.43;2184;20.0;16152.06;400;;;False;;22680;71103880753027;2021-03-19 00:00:00;1 - Contado;
5284;A;2021-03-10 00:00:00;14178.71;21.0;11342.97;2382.02;4.0;453.72;2128;25.0;3780.99;300;;;False;;171920;71103930558001;2021-03-20 00:00:00;1 - Contado;
5285;A;2021-03-10 00:00:00;33117.34;21.0;27347.1;5742.89;0.1;27.35;2437;0.0;0.0;400;;;False;;0;71103931444715;2021-03-20 00:00:00;1 - Contado;
5286;A;2021-03-10 00:00:00;49983.81;21.0;40720.01;8551.2;1.75;712.6;352;25.0;13573.34;200;;;False;;4025;71103934807107;2021-03-20 00:00:00;1 - Contado;
5287;A;2021-03-10 00:00:00;64568.24;21.0;53318.12;11196.81;0.1;53.32;816;25.0;17772.71;200;;;False;;22757;71103935244139;2021-03-20 00:00:00;1 - Contado;
5288;A;2021-03-10 00:00:00;7887.67;21.0;6386.78;1341.22;2.5;159.67;363;20.0;1596.69;500;;;False;;22601;71103935970256;2021-03-20 00:00:00;1 - Contado;
5289;A;2021-03-10 00:00:00;11662.99;21.0;9599.17;2015.83;0.5;48.0;2348;0.0;0.0;600;;;False;;171714;71103947316364;2021-03-20 00:00:00;1 - Contado;
5290;A;2021-03-10 00:00:00;12.15;21.0;10.0;2.1;0.5;0.05;2348;0.0;0.0;600;;;False;;0;71103986650807;2021-03-20 00:00:00;1 - Contado;
5291;A;2021-03-11 00:00:00;19280.02;21.0;15920.74;3343.36;0.1;15.92;472;0.0;0.0;100;;;False;;22684;71103996153151;2021-03-21 00:00:00;1 - Contado;
5292;A;2021-03-11 00:00:00;65176.0;21.0;53864.46;11311.54;0.0;0.0;2393;20.0;13466.11;300;;;False;;22685;71103997246120;2021-03-21 00:00:00;1 - Contado;
5293;A;2021-03-11 00:00:00;18087.75;21.0;14355.36;3014.63;5.0;717.77;632;25.0;4785.12;100;;;False;;22686;71103997595117;2021-03-21 00:00:00;1 - Contado;
5294;A;2021-03-11 00:00:00;10564.8;21.0;8702.47;1827.52;0.4;34.81;345;0.0;0.0;200;;;False;;0;71103000543947;2021-03-21 00:00:00;1 - Contado;
5295;A;2021-03-11 00:00:00;27669.41;21.0;22314.04;4685.95;3.0;669.42;2183;0.0;0.0;1000;;;False;;0;71103022827684;2021-03-21 00:00:00;1 - Contado;
5296;A;2021-03-12 00:00:00;257431.27;21.0;212052.12;44530.95;0.4;848.21;345;0.0;0.0;200;;;False;;22688;71113057357911;2021-03-22 00:00:00;1 - Contado;
5297;A;2021-03-12 00:00:00;74278.83;21.0;60586.32;12723.13;1.6;969.38;2066;0.0;0.0;200;;;False;;22689;71113057495612;2021-03-22 00:00:00;1 - Contado;
5298;A;2021-03-12 00:00:00;36654.72;21.0;30293.16;6361.56;0.0;0.0;133;0.0;0.0;200;;;False;;22690;71113057642804;2021-03-22 00:00:00;1 - Contado;
5299;A;2021-03-12 00:00:00;78075.31;21.0;63682.96;13373.42;1.6;1018.93;918;0.0;0.0;400;;;False;;22691;71113063091137;2021-03-22 00:00:00;1 - Contado;
5300;A;2021-03-13 00:00:00;26870.07;21.0;21669.41;4550.58;3.0;650.08;1055;25.0;7223.14;200;;;False;;22692;71113123062638;2021-03-23 00:00:00;1 - Contado;
5301;A;2021-03-15 00:00:00;15966.95;21.0;12773.56;2682.45;4.0;510.94;362;20.0;3193.38;300;;;False;;22381;71113196176410;2021-03-25 00:00:00;1 - Contado;
5302;A;2021-03-15 00:00:00;116994.9;21.0;96690.0;20304.9;0.0;0.0;2364;0.0;0.0;600;;;False;;22693;71113223972468;2021-03-25 00:00:00;1 - Contado;
5303;A;2021-03-16 00:00:00;37603.3;21.0;30082.64;6317.35;4.0;1203.31;2224;0.0;0.0;600;;;False;;171719;71113255994167;2021-03-26 00:00:00;1 - Contado;
5304;A;2021-03-16 00:00:00;9263.99;21.0;7656.19;1607.8;0.0;0.0;696;20.0;1914.05;500;;;False;;22695;71113279428724;2021-03-26 00:00:00;1 - Contado;
5305;A;2021-03-16 00:00:00;8444.88;21.0;6961.98;1462.02;0.3;20.89;81;20.0;1740.49;500;;;False;;22696;71113279533266;2021-03-26 00:00:00;1 - Contado;
5306;A;2021-03-17 00:00:00;138788.74;21.0;111030.99;23316.51;4.0;4441.24;2128;25.0;37010.33;300;;;False;;22697;71113307237753;2021-03-27 00:00:00;1 - Contado;
5307;A;2021-03-17 00:00:00;7245.0;21.0;5987.6;1257.4;0.0;0.0;2375;25.0;1995.87;300;;;False;;0;71113308633253;2021-03-27 00:00:00;1 - Contado;
5308;A;2021-03-17 00:00:00;57167.97;21.0;47246.26;9921.71;0.0;0.0;680;20.0;11811.57;300;;;False;;175970;71113311081456;2021-03-27 00:00:00;1 - Contado;
5309;A;2021-03-17 00:00:00;32868.3;21.0;27074.38;5685.62;0.4;108.3;2333;0.0;0.0;1000;;;False;;0;71113328831093;2021-03-27 00:00:00;1 - Contado;
5310;A;2021-03-18 00:00:00;77311.11;21.0;63682.96;13373.42;0.4;254.73;2315;0.0;0.0;300;;;False;;22698;71113360633962;2021-03-28 00:00:00;1 - Contado;
5311;A;2021-03-18 00:00:00;9570.24;21.0;7656.19;1607.8;4.0;306.25;378;20.0;1914.05;100;;;False;;22458;71113365512997;2021-03-28 00:00:00;1 - Contado;
5312;A;2021-03-18 00:00:00;90637.28;21.0;74844.99;15717.45;0.1;74.84;2238;30.0;32076.43;400;;;False;;22940;71113366039284;2021-03-28 00:00:00;1 - Contado;
5313;A;2021-03-18 00:00:00;9263.99;21.0;7656.19;1607.8;0.0;0.0;136;20.0;1914.05;300;;;False;;0;71113374197455;2021-03-28 00:00:00;1 - Contado;
5314;A;2021-03-19 00:00:00;45587.75;21.0;37672.71;7911.27;0.01;3.77;539;30.0;16145.45;500;;;False;;227000;71123425362042;2021-03-29 00:00:00;1 - Contado;
5315;A;2021-03-19 00:00:00;8702.48;21.0;6961.98;1462.02;4.0;278.48;378;20.0;1740.49;100;;;False;;0;71123433094286;2021-03-29 00:00:00;1 - Contado;
5316;A;2021-03-19 00:00:00;54735.36;21.0;45123.96;9476.03;0.3;135.37;921;25.0;15041.32;300;;;False;;22804;71123433885316;2021-03-29 00:00:00;1 - Contado;
5317;A;2021-03-19 00:00:00;24720.0;21.0;20429.75;4290.25;0.0;0.0;327;20.0;5107.43;300;;;False;;175837;71123434002628;2021-03-29 00:00:00;1 - Contado;
5318;A;2021-03-19 00:00:00;32320.77;21.0;26330.57;5529.42;1.75;460.78;352;25.0;8776.86;200;;;False;;22758;71123434766250;2021-03-29 00:00:00;1 - Contado;
5319;A;2021-03-22 00:00:00;257431.27;21.0;212052.12;44530.95;0.4;848.21;345;0.0;0.0;200;;;False;;22718;71123570082384;2021-04-01 00:00:00;1 - Contado;
5320;A;2021-03-22 00:00:00;74278.83;21.0;60586.32;12723.13;1.6;969.38;2066;0.0;0.0;200;;;False;;22719;71123570257143;2021-04-01 00:00:00;1 - Contado;
5321;A;2021-03-22 00:00:00;36654.72;21.0;30293.16;6361.56;0.0;0.0;133;0.0;0.0;200;;;False;;22720;71123570423034;2021-04-01 00:00:00;1 - Contado;
