NroPresu;FechaPresu;TotalPresu;SubTotalPresu;CodCliente;PorcentajeDesc;ImporteDesc;FormaPago;UnidadNegocio;CodVendedor;Anulado
145596;2017-05-03 00:00:00;2704.0;2704.0;416;20.0;;;;100;
145597;2017-05-03 00:00:00;3990.0;3990.0;605;0.0;;;;100;
145598;2017-05-03 00:00:00;1744.0;1744.0;65;20.0;;;;100;
145599;2017-05-08 00:00:00;3003.0;3003.0;127;30.0;;;;100;
145600;2017-05-08 00:00:00;1472.0;1472.0;1318;20.0;;;;100;
145601;2017-04-21 00:00:00;2704.0;2704.0;790;20.0;;;;400;
145604;2017-04-24 00:00:00;1380.0;1380.0;94;25.0;;;;400;
145605;2017-04-24 00:00:00;1472.0;1472.0;666;20.0;;;;400;
145606;2017-04-24 00:00:00;2366.0;2366.0;638;30.0;;;;400;
145607;2017-04-24 00:00:00;2704.0;2704.0;43;20.0;;;;400;
145608;2017-04-24 00:00:00;1472.0;1472.0;290;20.0;;;;400;
145609;2017-04-24 00:00:00;2576.0;2576.0;291;30.0;;;;400;
145611;2017-04-24 00:00:00;12453.0;12453.0;981;25.0;;;;400;
145612;2017-04-24 00:00:00;2464.0;2464.0;889;20.0;;;;400;
145613;2017-04-25 00:00:00;3915.0;3915.0;94;25.0;;;;400;
145614;2017-04-25 00:00:00;2704.0;2704.0;246;20.0;;;;400;
145616;2017-04-27 00:00:00;1380.0;1380.0;94;25.0;;;;400;
145617;2017-04-27 00:00:00;9900.0;9900.0;1042;0.0;;;;400;
145619;2017-04-28 00:00:00;1472.0;1472.0;765;20.0;;;;400;
145620;2017-04-29 00:00:00;4815.0;4815.0;742;25.0;;;;400;
145621;2017-04-28 00:00:00;2310.0;2310.0;710;25.0;;;;400;
145622;2017-04-28 00:00:00;5520.0;5520.0;94;25.0;;;;400;
145623;2017-04-28 00:00:00;5294.0;5294.0;935;0.0;;;;400;
145624;2017-04-28 00:00:00;5070.0;5070.0;2075;25.0;;;;400;
145625;2017-04-29 00:00:00;2760.0;2760.0;94;25.0;;;;400;
145626;2017-04-29 00:00:00;1472.0;1472.0;666;20.0;;;;400;
145627;2017-04-29 00:00:00;2366.0;2366.0;291;30.0;;;;400;
145628;2017-04-29 00:00:00;1232.0;1232.0;315;0.0;;;;400;
145630;2017-04-29 00:00:00;2310.0;2310.0;2143;25.0;;;;400;
145631;2017-05-03 00:00:00;3915.0;3915.0;94;25.0;;;;400;
145632;2017-05-03 00:00:00;5152.0;5152.0;354;30.0;;;;400;
145633;2017-05-03 00:00:00;1232.0;1232.0;246;20.0;;;;400;
145634;2017-05-03 00:00:00;1472.0;1472.0;322;20.0;;;;400;
145636;2017-05-03 00:00:00;7390.0;7390.0;1042;0.0;;;;400;
145640;2017-05-04 00:00:00;2704.0;2704.0;971;20.0;;;;400;
145641;2017-05-04 00:00:00;1232.0;1232.0;995;20.0;;;;400;
145643;2017-05-05 00:00:00;1380.0;1380.0;710;25.0;;;;400;
145644;2017-05-05 00:00:00;4710.0;4710.0;94;25.0;;;;400;
145645;2017-05-05 00:00:00;3036.0;3036.0;935;0.0;;;;400;
145646;2017-05-05 00:00:00;3552.0;3552.0;790;20.0;;;;400;
145647;2017-05-05 00:00:00;9900.0;9900.0;944;20.0;;;;400;
145649;2017-05-08 00:00:00;2704.0;2704.0;290;20.0;;;;400;
145653;2017-04-24 00:00:00;1380.0;1380.0;1062;25.0;;;;500;
145660;2017-04-25 00:00:00;2704.0;2704.0;863;20.0;;;;500;
145662;2017-04-25 00:00:00;1232.0;1232.0;131;20.0;;;;500;
145663;2017-04-25 00:00:00;2464.0;2464.0;45;20.0;;;;500;
145665;2017-04-25 00:00:00;5024.0;5024.0;197;20.0;;;;500;
145666;2017-04-25 00:00:00;2760.0;2760.0;348;25.0;;;;500;
145667;2017-04-27 00:00:00;2760.0;2760.0;1078;25.0;;;;500;
145668;2017-04-27 00:00:00;1472.0;1472.0;1157;20.0;;;;500;
145669;2017-04-27 00:00:00;2944.0;2944.0;1054;20.0;;;;500;
145670;2017-04-27 00:00:00;2944.0;2944.0;831;20.0;;;;500;
145671;2017-04-28 00:00:00;12401.56;12401.56;1103;0.0;;;;500;
145674;2017-04-28 00:00:00;1472.0;1472.0;1108;20.0;;;;500;
145677;2017-04-29 00:00:00;2320.0;2320.0;259;20.0;;;;500;
145681;2017-04-29 00:00:00;7872.0;7872.0;50;20.0;;;;500;
145682;2017-04-29 00:00:00;1472.0;1472.0;273;20.0;;;;500;
145683;2017-04-29 00:00:00;1380.0;1380.0;1078;25.0;;;;500;
145686;2017-05-03 00:00:00;2464.0;2464.0;247;20.0;;;;500;
145688;2017-05-03 00:00:00;1472.0;1472.0;886;20.0;;;;500;
145689;2017-05-03 00:00:00;1472.0;1472.0;16;20.0;;;;500;
145690;2017-05-03 00:00:00;1472.0;1472.0;643;20.0;;;;500;
145692;2017-05-03 00:00:00;3915.0;3915.0;1059;25.0;;;;500;
145693;2017-05-04 00:00:00;2760.0;2760.0;1078;25.0;;;;500;
145694;2017-05-04 00:00:00;2464.0;2464.0;45;20.0;;;;500;
145695;2017-05-04 00:00:00;1155.0;1155.0;1062;25.0;;;;500;
145696;2017-05-04 00:00:00;2704.0;2704.0;230;20.0;;;;500;
145699;2017-05-04 00:00:00;1232.0;1232.0;831;20.0;;;;500;
145700;2017-05-04 00:00:00;1380.0;1380.0;986;25.0;;;;500;
145801;2017-04-29 00:00:00;2944.0;2944.0;854;20.0;;;;300;
145803;2017-04-29 00:00:00;2944.0;2944.0;294;20.0;;;;300;
145805;2017-04-29 00:00:00;5684.0;5684.0;267;30.0;;;;300;
145806;2017-04-29 00:00:00;1552.0;1552.0;105;20.0;;;;300;
145809;2017-05-03 00:00:00;5865.0;5865.0;607;25.0;;;;300;
145810;2017-05-03 00:00:00;4176.0;4176.0;403;20.0;;;;300;
145811;2017-05-03 00:00:00;1232.0;1232.0;893;20.0;;;;300;
145815;2017-05-10 00:00:00;3936.0;3936.0;847;20.0;;;;300;
145817;2017-05-04 00:00:00;2464.0;2464.0;854;20.0;;;;300;
145818;2017-05-04 00:00:00;1232.0;1232.0;834;20.0;;;;300;
145819;2017-05-04 00:00:00;1232.0;1232.0;571;20.0;;;;300;
145820;2017-05-04 00:00:00;1472.0;1472.0;807;20.0;;;;300;
145821;2017-05-04 00:00:00;2704.0;2704.0;848;20.0;;;;300;
145822;2017-05-05 00:00:00;4072.0;4072.0;2109;20.0;;;;300;
145827;2017-05-05 00:00:00;1232.0;1232.0;883;0.0;;;;300;
145829;2017-05-08 00:00:00;1472.0;1472.0;239;20.0;;;;300;
145830;2017-05-08 00:00:00;5408.0;5408.0;819;20.0;;;;300;
145831;2017-05-08 00:00:00;1232.0;1232.0;737;20.0;;;;300;
145832;2017-05-09 00:00:00;4176.0;4176.0;1201;20.0;;;;300;
145834;2017-05-09 00:00:00;1232.0;1232.0;684;20.0;;;;300;
145835;2017-05-09 00:00:00;1472.0;1472.0;2092;20.0;;;;300;
145836;2017-05-10 00:00:00;2464.0;2464.0;514;20.0;;;;300;
145837;2017-05-10 00:00:00;1232.0;1232.0;1201;20.0;;;;300;
145839;2017-05-10 00:00:00;1472.0;1472.0;403;20.0;;;;300;
145842;2017-05-11 00:00:00;3696.0;3696.0;857;20.0;;;;300;
145843;2017-05-11 00:00:00;4656.0;4656.0;923;20.0;;;;300;
145845;2017-06-21 00:00:00;1472.0;1472.0;10;20.0;;;;100;
145846;2017-05-12 00:00:00;2464.0;2464.0;819;20.0;;;;300;
145848;2017-05-12 00:00:00;1472.0;1472.0;807;20.0;;;;300;
145849;2017-05-12 00:00:00;1232.0;1232.0;578;20.0;;;;300;
145852;2017-05-04 00:00:00;1232.0;1232.0;929;20.0;;;;200;
145853;2017-05-04 00:00:00;2320.0;2320.0;555;20.0;;;;200;
145854;2017-05-04 00:00:00;1472.0;1472.0;936;20.0;;;;200;
145855;2017-05-04 00:00:00;26442.0;26442.0;34;35.0;;;;200;
145856;2017-05-05 00:00:00;12900.0;12900.0;1227;25.0;;;;200;
145860;2017-05-05 00:00:00;187341.0;187341.0;305;30.0;;;;200;
145864;2017-05-09 00:00:00;6930.0;6930.0;842;25.0;;;;200;
145865;2017-05-10 00:00:00;2704.0;2704.0;1520;20.0;;;;200;
145867;2017-05-10 00:00:00;1155.0;1155.0;299;25.0;;;;200;
145868;2017-05-10 00:00:00;2175.0;2175.0;842;25.0;;;;200;
145870;2017-05-12 00:00:00;3936.0;3936.0;555;20.0;;;;200;
145871;2017-05-12 00:00:00;5408.0;5408.0;275;20.0;;;;200;
145872;2017-05-12 00:00:00;2760.0;2760.0;636;25.0;;;;200;
145874;2017-05-12 00:00:00;2704.0;2704.0;48;20.0;;;;200;
145875;2017-05-12 00:00:00;8177.0;8177.0;34;35.0;;;;200;
145876;2017-05-12 00:00:00;7968.0;7968.0;566;20.0;;;;200;
145877;2017-05-15 00:00:00;2704.0;2704.0;972;20.0;;;;200;
145879;2017-05-15 00:00:00;2464.0;2464.0;114;20.0;;;;200;
145880;2017-05-15 00:00:00;3915.0;3915.0;2127;25.0;;;;200;
145882;2017-05-15 00:00:00;9160.0;9160.0;212;20.0;;;;200;
145883;2017-05-15 00:00:00;7728.0;7728.0;288;20.0;;;;200;
145884;2017-05-18 00:00:00;2310.0;2310.0;842;25.0;;;;200;
145886;2017-05-17 00:00:00;6713.0;6713.0;300;30.0;;;;200;
145887;2017-05-17 00:00:00;1078.0;1078.0;465;30.0;;;;200;
145888;2017-05-17 00:00:00;2175.0;2175.0;299;25.0;;;;200;
145889;2017-05-17 00:00:00;2760.0;2760.0;414;25.0;;;;200;
145890;2017-05-17 00:00:00;2310.0;2310.0;1512;25.0;;;;200;
145891;2017-05-17 00:00:00;1232.0;1232.0;936;20.0;;;;200;
145892;2017-05-18 00:00:00;2944.0;2944.0;700;20.0;;;;200;
145893;2017-05-19 00:00:00;10595.0;10595.0;34;35.0;;;;200;
145894;2017-05-19 00:00:00;1232.0;1232.0;48;20.0;;;;200;
145895;2017-05-19 00:00:00;1155.0;1155.0;689;25.0;;;;200;
145897;2017-05-22 00:00:00;2760.0;2760.0;430;25.0;;;;200;
145898;2017-05-22 00:00:00;5520.0;5520.0;636;25.0;;;;200;
145899;2017-05-22 00:00:00;2760.0;2760.0;636;25.0;;;;200;
145900;2017-05-22 00:00:00;2175.0;2175.0;636;25.0;;;;200;
145901;2017-05-08 00:00:00;1288.0;1288.0;638;30.0;;;;400;
145903;2017-05-08 00:00:00;1472.0;1472.0;30;20.0;;;;400;
145904;2017-05-08 00:00:00;2704.0;2704.0;223;0.0;;;;400;
145905;2017-05-08 00:00:00;1278.0;1278.0;605;0.0;;;;100;
145907;2017-05-08 00:00:00;3915.0;3915.0;2143;25.0;;;;400;
145908;2017-05-09 00:00:00;7830.0;7830.0;94;25.0;;;;400;
145910;2017-05-09 00:00:00;1472.0;1472.0;322;20.0;;;;400;
145911;2017-05-09 00:00:00;1472.0;1472.0;246;20.0;;;;400;
145912;2017-05-09 00:00:00;2704.0;2704.0;716;20.0;;;;400;
145915;2017-05-10 00:00:00;7590.0;7590.0;1042;0.0;;;;400;
145916;2017-05-11 00:00:00;2175.0;2175.0;94;25.0;;;;400;
145917;2017-05-11 00:00:00;6972.0;6972.0;291;30.0;;;;400;
145918;2017-05-11 00:00:00;3752.0;3752.0;778;20.0;;;;400;
145919;2017-05-11 00:00:00;16911.0;16911.0;935;0.0;;;;400;
145920;2017-05-11 00:00:00;1472.0;1472.0;776;20.0;;;;400;
145922;2017-05-11 00:00:00;4004.0;4004.0;769;35.0;;;;400;
145923;2017-05-11 00:00:00;1232.0;1232.0;995;20.0;;;;400;
145924;2017-05-12 00:00:00;1605.0;1605.0;742;25.0;;;;400;
145925;2017-05-12 00:00:00;1380.0;1380.0;710;25.0;;;;400;
145927;2017-05-12 00:00:00;1472.0;1472.0;1320;20.0;;;;400;
145928;2017-05-12 00:00:00;4140.0;4140.0;94;25.0;;;;400;
145929;2017-05-12 00:00:00;14245.0;14245.0;981;25.0;;;;400;
145931;2017-05-12 00:00:00;13450.0;13450.0;944;20.0;;;;400;
145932;2017-05-15 00:00:00;1380.0;1380.0;94;25.0;;;;400;
145934;2017-05-15 00:00:00;4950.0;4950.0;1042;0.0;;;;400;
145935;2017-05-15 00:00:00;1155.0;1155.0;2143;25.0;;;;400;
145936;2017-05-15 00:00:00;1232.0;1232.0;411;20.0;;;;400;
145938;2017-05-16 00:00:00;3690.0;3690.0;94;25.0;;;;400;
145939;2017-05-16 00:00:00;4942.0;4942.0;354;30.0;;;;400;
145942;2017-05-16 00:00:00;2576.0;2576.0;743;30.0;;;;400;
145943;2017-05-16 00:00:00;1472.0;1472.0;246;20.0;;;;400;
145944;2017-05-17 00:00:00;1380.0;1380.0;94;25.0;;;;400;
145945;2017-05-17 00:00:00;10507.0;10507.0;935;0.0;;;;400;
145946;2017-05-17 00:00:00;10785.0;10785.0;2149;25.0;;;;400;
145947;2017-05-17 00:00:00;2760.0;2760.0;742;25.0;;;;400;
145951;2017-05-08 00:00:00;1608.0;1608.0;1054;20.0;;;;500;
145953;2017-05-08 00:00:00;1472.0;1472.0;959;0.0;;;;500;
145955;2017-05-08 00:00:00;3690.0;3690.0;348;25.0;;;;500;
145956;2017-05-08 00:00:00;1232.0;1232.0;261;20.0;;;;500;
145957;2017-05-08 00:00:00;1232.0;1232.0;61;20.0;;;;500;
145959;2017-05-08 00:00:00;1472.0;1472.0;359;20.0;;;;500;
145960;2017-05-08 00:00:00;4024.0;4024.0;449;20.0;;;;500;
145961;2017-05-10 00:00:00;2704.0;2704.0;591;20.0;;;;500;
145962;2017-05-10 00:00:00;1232.0;1232.0;287;20.0;;;;500;
145963;2017-05-10 00:00:00;1155.0;1155.0;1062;25.0;;;;500;
145964;2017-05-10 00:00:00;1472.0;1472.0;479;20.0;;;;500;
145965;2017-05-10 00:00:00;2704.0;2704.0;1105;20.0;;;;500;
145967;2017-05-11 00:00:00;2704.0;2704.0;489;20.0;;;;500;
145969;2017-05-11 00:00:00;1232.0;1232.0;527;20.0;;;;500;
145970;2017-05-11 00:00:00;1232.0;1232.0;643;20.0;;;;500;
145972;2017-05-11 00:00:00;2464.0;2464.0;363;20.0;;;;500;
145973;2017-05-16 00:00:00;2464.0;2464.0;393;20.0;;;;500;
145974;2017-05-16 00:00:00;1232.0;1232.0;44;20.0;;;;500;
145975;2017-05-16 00:00:00;2944.0;2944.0;213;20.0;;;;500;
145976;2017-05-16 00:00:00;2464.0;2464.0;628;20.0;;;;500;
145977;2017-05-16 00:00:00;1380.0;1380.0;3481;25.0;;;;500;
145978;2017-05-16 00:00:00;5168.0;5168.0;56;20.0;;;;500;
145981;2017-05-16 00:00:00;2704.0;2704.0;826;20.0;;;;500;
145982;2017-05-16 00:00:00;1232.0;1232.0;207;20.0;;;;500;
145983;2017-05-16 00:00:00;4140.0;4140.0;348;25.0;;;;500;
145984;2017-05-16 00:00:00;1232.0;1232.0;973;20.0;;;;500;
145986;2017-05-16 00:00:00;5977.5;5977.5;1078;25.0;;;;500;
145987;2017-05-17 00:00:00;2464.0;2464.0;282;20.0;;;;500;
145990;2017-05-17 00:00:00;2464.0;2464.0;1054;20.0;;;;500;
145991;2017-05-17 00:00:00;2320.0;2320.0;831;20.0;;;;500;
145994;2017-05-18 00:00:00;1232.0;1232.0;748;20.0;;;;500;
145995;2017-05-18 00:00:00;1380.0;1380.0;986;25.0;;;;500;
145996;2017-05-18 00:00:00;2704.0;2704.0;261;20.0;;;;500;
145997;2017-05-18 00:00:00;1232.0;1232.0;973;20.0;;;;500;
146000;2017-05-19 00:00:00;1232.0;1232.0;177;20.0;;;;500;
146002;2017-03-03 00:00:00;1560.0;1560.0;239;20.0;;;;300;
146013;2017-03-10 00:00:00;1995.0;1995.0;267;30.0;;;;300;
146022;2017-03-03 00:00:00;1232.0;1232.0;458;20.0;;;;300;
146071;2017-03-23 00:00:00;1078.0;1078.0;267;30.0;;;;300;
146076;2017-03-31 00:00:00;1472.0;1472.0;458;20.0;;;;300;
146084;2017-03-22 00:00:00;3210.0;3210.0;742;25.0;;;;400;
146091;2017-03-31 00:00:00;1232.0;1232.0;501;20.0;;;;300;
146135;2017-05-05 00:00:00;1288.0;1288.0;267;30.0;;;;300;
146184;2017-05-22 00:00:00;1232.0;1232.0;36;20.0;;;;300;
146185;2017-05-22 00:00:00;1472.0;1472.0;458;20.0;;;;300;
146217;2017-06-09 00:00:00;1472.0;1472.0;458;20.0;;;;300;
146335;2017-07-26 00:00:00;5763.75;5763.75;410;25.0;;;;100;
146341;2017-08-03 00:00:00;1320.0;1320.0;458;20.0;;;;300;
146377;2017-08-16 00:00:00;6426.0;6426.0;267;30.0;;;;300;
146384;2016-03-17 00:00:00;124568.0;124568.0;547;25.0;;;;100;
146386;2016-03-31 00:00:00;30110.0;30110.0;547;25.0;;;;100;
146387;2016-03-31 00:00:00;47732.0;47732.0;547;25.0;;;;100;
146390;2016-04-05 00:00:00;14840.25;14840.25;573;25.0;;;;100;
146391;2016-04-05 00:00:00;5718.0;5718.0;605;0.0;;;;100;
146393;2016-04-05 00:00:00;2212.8;2212.8;744;20.0;;;;100;
146395;2016-04-13 00:00:00;36353.0;36353.0;547;25.0;;;;100;si
146425;2017-09-21 00:00:00;1320.0;1320.0;458;20.0;;;;300;
146443;2017-09-21 00:00:00;4880.0;4880.0;79;20.0;;;;300;
146500;2018-04-06 00:00:00;1939.0;1939.0;267;30.0;;;;300;si
146502;2017-06-22 00:00:00;1576.0;1576.0;259;20.0;;;;500;
146503;2017-06-22 00:00:00;1232.0;1232.0;44;20.0;;;;500;
146507;2017-06-22 00:00:00;1320.0;1320.0;1075;20.0;;;;500;
146508;2017-06-22 00:00:00;2464.0;2464.0;831;20.0;;;;500;
146509;2017-06-22 00:00:00;3792.0;3792.0;152;20.0;;;;500;
146510;2017-06-23 00:00:00;1576.0;1576.0;1205;20.0;;;;500;
146511;2017-06-23 00:00:00;2704.0;2704.0;1061;20.0;;;;500;
146512;2017-06-26 00:00:00;1576.0;1576.0;393;20.0;;;;500;
146513;2017-06-26 00:00:00;1232.0;1232.0;60;20.0;;;;500;
146514;2017-06-26 00:00:00;1320.0;1320.0;50;20.0;;;;500;
146519;2017-06-27 00:00:00;2896.0;2896.0;591;20.0;;;;500;
146520;2017-06-27 00:00:00;3152.0;3152.0;117;20.0;;;;500;
146524;2017-06-27 00:00:00;1320.0;1320.0;973;20.0;;;;500;
146525;2017-06-27 00:00:00;1472.0;1472.0;968;20.0;;;;500;
146527;2017-06-28 00:00:00;4016.0;4016.0;195;20.0;;;;500;
146528;2017-06-28 00:00:00;5560.0;5560.0;247;20.0;;;;500;
146530;2017-06-28 00:00:00;2715.0;2715.0;2077;25.0;;;;500;
146531;2017-06-28 00:00:00;1576.0;1576.0;2150;20.0;;;;500;
146532;2017-06-28 00:00:00;1232.0;1232.0;391;20.0;;;;500;
146533;2017-06-29 00:00:00;2955.0;2955.0;1078;25.0;;;;500;
146535;2017-06-29 00:00:00;2440.0;2440.0;247;20.0;;;;500;
146537;2017-06-29 00:00:00;10496.0;10496.0;527;20.0;;;;500;
146538;2017-06-29 00:00:00;3672.0;3672.0;1200;20.0;;;;500;
146540;2017-06-29 00:00:00;1320.0;1320.0;44;20.0;;;;500;
146541;2017-06-29 00:00:00;1380.0;1380.0;986;25.0;;;;500;
146545;2017-06-30 00:00:00;1320.0;1320.0;393;20.0;;;;500;
146546;2017-06-30 00:00:00;1576.0;1576.0;282;20.0;;;;500;
146547;2017-06-30 00:00:00;1320.0;1320.0;21;20.0;;;;500;
146548;2017-06-30 00:00:00;2440.0;2440.0;77;20.0;;;;500;si
146599;2016-03-29 00:00:00;1058.4;1058.4;192;20.0;;;;300;
146603;2017-06-28 00:00:00;3690.0;3690.0;94;25.0;;;;400;
146604;2017-06-28 00:00:00;7300.0;7300.0;2154;0.0;;;;400;
146605;2017-06-28 00:00:00;29498.0;29498.0;981;25.0;;;;400;
146606;2017-06-28 00:00:00;17490.0;17490.0;1042;0.0;;;;400;
146607;2017-06-28 00:00:00;2704.0;2704.0;246;20.0;;;;400;
146609;2017-06-28 00:00:00;4732.0;4732.0;743;30.0;;;;400;
146610;2017-06-28 00:00:00;1232.0;1232.0;404;20.0;;;;400;
146612;2017-06-28 00:00:00;1232.0;1232.0;80;20.0;;;;400;
146613;2017-06-28 00:00:00;2760.0;2760.0;94;25.0;;;;400;
146615;2017-06-30 00:00:00;3506.75;3506.75;769;35.0;;;;400;
146619;2017-06-30 00:00:00;1380.0;1380.0;742;25.0;;;;400;
146623;2017-06-30 00:00:00;10900.0;10900.0;944;20.0;;;;400;
146624;2017-07-04 00:00:00;1380.0;1380.0;94;25.0;;;;400;
146626;2017-07-04 00:00:00;3234.0;3234.0;291;30.0;;;;400;
146627;2017-07-04 00:00:00;7344.0;7344.0;30;20.0;;;;400;
146628;2017-07-04 00:00:00;13455.0;13455.0;944;20.0;;;;400;
146630;2017-07-04 00:00:00;3555.0;3555.0;2143;25.0;;;;400;
146631;2017-07-04 00:00:00;12733.0;12733.0;2154;0.0;;;;400;
146633;2017-07-04 00:00:00;2328.75;2328.75;94;25.0;;;;400;
146634;2017-07-05 00:00:00;15840.0;15840.0;1042;0.0;;;;400;
146636;2017-07-05 00:00:00;1576.0;1576.0;246;20.0;;;;400;
146639;2017-07-07 00:00:00;1477.5;1477.5;94;25.0;;;;400;
146640;2017-07-07 00:00:00;2896.0;2896.0;995;20.0;;;;400;
146641;2017-07-07 00:00:00;1232.0;1232.0;776;20.0;;;;400;
146643;2017-07-07 00:00:00;1576.0;1576.0;971;20.0;;;;400;
146644;2017-07-07 00:00:00;1237.5;1237.5;94;25.0;;;;400;
146645;2017-07-07 00:00:00;2944.0;2944.0;747;20.0;;;;400;
146647;2017-07-07 00:00:00;14358.0;14358.0;935;0.0;;;;400;
146648;2017-07-07 00:00:00;2896.0;2896.0;790;20.0;;;;400;
146649;2017-07-11 00:00:00;1477.5;1477.5;94;25.0;;;;400;
146651;2017-06-26 00:00:00;2704.0;2704.0;650;20.0;;;;300;
146652;2017-06-27 00:00:00;1320.0;1320.0;684;20.0;;;;300;
146654;2017-06-27 00:00:00;2944.0;2944.0;1241;20.0;;;;300;
146656;2017-06-27 00:00:00;2464.0;2464.0;2092;20.0;;;;300;
146660;2017-06-28 00:00:00;2535.0;2535.0;607;25.0;;;;300;
146663;2017-06-28 00:00:00;3152.0;3152.0;939;20.0;;;;300;
146664;2017-06-28 00:00:00;1320.0;1320.0;924;20.0;;;;300;
146665;2017-06-28 00:00:00;1472.0;1472.0;2093;20.0;;;;300;
146667;2017-06-29 00:00:00;7605.0;7605.0;2128;20.0;;;;300;
146668;2017-06-29 00:00:00;1320.0;1320.0;857;20.0;;;;300;
146669;2017-06-29 00:00:00;1320.0;1320.0;2109;20.0;;;;300;
146670;2017-06-29 00:00:00;1576.0;1576.0;923;20.0;;;;300;
146673;2017-06-30 00:00:00;1320.0;1320.0;925;20.0;;;;300;
146674;2017-06-30 00:00:00;5792.0;5792.0;819;20.0;;;;300;
146675;2017-06-30 00:00:00;2896.0;2896.0;848;20.0;;;;300;
146678;2017-06-30 00:00:00;1472.0;1472.0;67;20.0;;;;300;
146679;2017-06-30 00:00:00;4904.0;4904.0;79;20.0;;;;300;
146681;2017-06-30 00:00:00;2704.0;2704.0;537;20.0;;;;300;
146685;2017-06-30 00:00:00;1320.0;1320.0;220;20.0;;;;300;
146686;2017-06-30 00:00:00;1320.0;1320.0;580;20.0;;;;300;
146687;2017-07-04 00:00:00;6426.0;6426.0;267;30.0;;;;300;
146688;2017-07-04 00:00:00;4744.0;4744.0;1158;20.0;;;;300;
146689;2017-07-04 00:00:00;1320.0;1320.0;978;20.0;;;;300;
146690;2017-07-04 00:00:00;2464.0;2464.0;810;20.0;;;;300;
146691;2017-07-04 00:00:00;1320.0;1320.0;964;20.0;;;;300;
146692;2017-07-04 00:00:00;1320.0;1320.0;2092;20.0;;;;300;
146693;2017-07-04 00:00:00;1320.0;1320.0;854;20.0;;;;300;
146695;2017-07-05 00:00:00;10773.0;10773.0;267;30.0;;;;300;si
146696;2017-07-05 00:00:00;2955.0;2955.0;2112;25.0;;;;300;
146698;2017-07-05 00:00:00;2896.0;2896.0;939;20.0;;;;300;
146699;2017-07-05 00:00:00;4176.0;4176.0;893;20.0;;;;300;
146700;2017-07-05 00:00:00;4192.5;4192.5;607;25.0;;;;300;
146701;2017-06-29 00:00:00;4935.0;4935.0;2070;25.0;;;;200;
146704;2017-06-29 00:00:00;4620.0;4620.0;1512;25.0;;;;200;
146705;2017-06-29 00:00:00;1232.0;1232.0;423;20.0;;;;200;
146706;2017-06-30 00:00:00;20910.0;20910.0;1227;25.0;;;;200;
146707;2017-07-03 00:00:00;5520.0;5520.0;636;25.0;;;;200;
146709;2017-07-07 00:00:00;2760.0;2760.0;206;25.0;;;;200;
146710;2017-07-03 00:00:00;4472.0;4472.0;48;20.0;;;;200;
146712;2017-07-03 00:00:00;4176.0;4176.0;275;20.0;;;;200;
146713;2017-07-03 00:00:00;-3432.0;-3432.0;1520;20.0;;;;200;
146714;2017-07-03 00:00:00;11664.0;11664.0;1073;20.0;;;;200;
146715;2017-07-03 00:00:00;2310.0;2310.0;2127;25.0;;;;200;
146716;2017-07-03 00:00:00;4275.0;4275.0;1506;25.0;;;;200;
146718;2017-07-05 00:00:00;2715.0;2715.0;689;25.0;;;;200;
146720;2017-07-05 00:00:00;5355.0;5355.0;1506;25.0;;;;200;
146721;2017-07-06 00:00:00;2535.0;2535.0;430;25.0;;;;200;
146723;2017-07-06 00:00:00;11487.0;11487.0;300;30.0;;;;200;
146724;2017-07-06 00:00:00;2310.0;2310.0;842;25.0;;;;200;
146725;2017-07-06 00:00:00;1380.0;1380.0;430;25.0;;;;200;
146726;2017-07-07 00:00:00;7605.0;7605.0;851;25.0;;;;200;
146727;2017-07-11 00:00:00;1380.0;1380.0;2127;25.0;;;;200;
146728;2017-07-11 00:00:00;1320.0;1320.0;1073;20.0;;;;200;
146729;2017-07-13 00:00:00;8178.75;8178.75;1512;25.0;;;;200;
146730;2017-07-13 00:00:00;7380.0;7380.0;299;25.0;;;;200;
146731;2017-07-13 00:00:00;1320.0;1320.0;114;20.0;;;;200;
146732;2017-07-13 00:00:00;4137.0;4137.0;465;30.0;;;;200;
146733;2017-07-13 00:00:00;2896.0;2896.0;936;20.0;;;;200;
146734;2017-07-13 00:00:00;2760.0;2760.0;414;25.0;;;;200;
146735;2017-07-13 00:00:00;4216.0;4216.0;929;20.0;;;;200;
146736;2017-07-13 00:00:00;5536.0;5536.0;555;20.0;;;;200;
146737;2017-07-13 00:00:00;4950.0;4950.0;1506;25.0;;;;200;
146738;2017-07-17 00:00:00;2955.0;2955.0;636;25.0;;;;200;
146739;2017-07-17 00:00:00;4216.0;4216.0;48;20.0;;;;200;
146740;2017-07-17 00:00:00;1320.0;1320.0;2155;20.0;;;;200;
146742;2017-07-17 00:00:00;1237.5;1237.5;2127;25.0;;;;200;
146743;2017-07-17 00:00:00;2640.0;2640.0;746;20.0;;;;200;
146745;2017-07-17 00:00:00;12450.0;12450.0;493;25.0;;;;200;
146748;2017-07-17 00:00:00;1320.0;1320.0;212;20.0;;;;200;
146750;2017-07-17 00:00:00;7728.0;7728.0;288;20.0;;;;200;
146801;2017-07-05 00:00:00;1576.0;1576.0;2138;20.0;;;;300;
146803;2017-07-05 00:00:00;1320.0;1320.0;578;20.0;;;;300;
146804;2017-07-05 00:00:00;1320.0;1320.0;834;20.0;;;;300;
146805;2017-07-06 00:00:00;1064.0;1064.0;923;20.0;;;;300;
146807;2017-07-06 00:00:00;2328.75;2328.75;2128;25.0;;;;300;
